Date,Location,MinTemp,MaxTemp,Temperature,Humidity,Pressure,WindSpeed,WindDir,CloudCover,SunshineHours,Rainfall,RainToday,RainTomorrow
2019-10-20,Mysuru,-1.2,7.3,4.2,,1014.9,18.6,SW,83.2,3.1,2.4,Yes,Yes
2019-10-21,Belagavi,9.9,20.5,13.7,70.0,1013.0,18.2,SE,7.8,8.2,2.5,Yes,Yes
2019-10-22,Belagavi,19.0,27.9,24.2,72.7,1031.1,11.0,SE,64.4,6.5,0.0,No,No
2019-10-23,Bengaluru,13.1,23.6,17.7,75.7,1016.2,20.5,SW,52.9,6.3,17.8,Yes,No
2019-10-24,Belagavi,8.4,20.7,14.5,64.7,1022.0,25.2,S,38.1,7.7,5.0,Yes,No
2019-10-25,Bengaluru,6.6,19.6,13.6,76.3,1010.5,19.1,S,67.5,3.8,22.2,Yes,Yes
2019-10-26,Mysuru,10.0,19.2,14.8,92.0,1017.1,30.1,NW,87.4,2.7,16.8,Yes,Yes
2019-10-27,Bengaluru,11.2,22.8,17.0,64.2,1017.8,20.5,NW,62.3,5.6,0.0,No,No
2019-10-28,Mysuru,5.8,15.0,10.1,87.5,1020.7,22.1,S,54.4,5.6,2.9,Yes,Yes
2019-10-29,Hubballi,12.9,23.0,19.4,91.3,1004.7,16.0,E,47.4,8.0,12.7,Yes,Yes
2019-10-30,Mysuru,14.7,21.6,17.8,63.4,1019.1,22.5,N,52.5,5.4,0.0,No,No
2019-10-31,Mangaluru,12.9,21.0,17.9,55.6,1012.5,13.4,E,60.3,4.4,0.1,No,Yes
2019-11-01,Bengaluru,13.2,21.2,16.9,76.5,1019.8,24.1,S,,6.6,3.6,Yes,No
2019-11-02,Hubballi,11.6,21.2,15.3,,1012.9,24.2,SE,,4.6,0.0,No,No
2019-11-03,Mysuru,12.8,24.8,18.0,95.1,1013.8,26.7,N,100.0,2.8,20.0,Yes,Yes
2019-11-04,Belagavi,13.5,21.2,17.7,,1016.6,17.1,N,70.3,2.6,8.6,Yes,Yes
2019-11-05,Bengaluru,9.2,18.4,14.0,62.7,1012.7,21.8,SW,67.3,5.2,9.3,Yes,Yes
2019-11-06,Mysuru,9.0,16.9,13.2,58.4,1015.5,23.3,S,26.5,7.0,0.0,No,Yes
2019-11-07,Hubballi,11.2,22.0,16.0,85.1,1011.9,22.8,S,48.4,6.5,12.4,Yes,Yes
2019-11-08,Belagavi,17.7,28.5,21.9,65.0,1008.6,17.5,S,52.1,6.7,6.6,Yes,Yes
2019-11-09,Bengaluru,4.6,14.2,10.8,72.3,1022.8,11.3,NW,38.9,6.9,0.0,No,No
2019-11-10,Hubballi,4.7,16.6,10.0,83.0,1011.2,22.2,S,82.2,1.7,14.7,Yes,Yes
2019-11-11,Belagavi,12.9,20.7,16.6,65.6,1016.7,20.2,W,72.4,2.9,0.0,No,Yes
2019-11-12,Mangaluru,13.2,20.1,16.2,70.7,1021.3,18.5,W,45.3,5.4,11.2,Yes,Yes
2019-11-13,Belagavi,13.7,20.0,16.8,70.9,1014.4,23.7,S,80.1,1.1,16.3,Yes,Yes
2019-11-14,Bengaluru,12.5,20.5,17.2,79.1,1013.2,20.5,NW,56.6,6.6,16.0,Yes,Yes
2019-11-15,Mangaluru,11.1,18.7,15.4,77.8,1018.4,15.3,W,95.0,2.2,16.6,Yes,Yes
2019-11-16,Mysuru,18.3,27.1,22.3,67.9,1022.8,12.8,S,54.3,4.1,0.7,No,No
2019-11-17,Mangaluru,4.6,15.7,10.1,71.1,1011.3,15.9,N,62.1,6.6,12.3,Yes,Yes
2019-11-18,Mangaluru,7.0,17.0,13.3,65.7,1016.3,30.0,E,72.3,3.1,0.0,No,Yes
2019-11-19,Mangaluru,13.0,20.1,16.3,52.2,1008.3,23.2,NW,65.1,4.9,0.0,No,No
2019-11-20,Belagavi,6.8,13.9,10.2,72.9,1014.9,21.0,SE,61.8,3.9,3.6,Yes,Yes
2019-11-21,Mangaluru,11.7,22.4,16.2,92.3,1017.0,19.5,W,59.8,2.6,11.2,Yes,Yes
2019-11-22,Mangaluru,18.9,27.2,23.6,58.8,1012.5,19.1,S,56.2,,0.0,No,Yes
2019-11-23,Mysuru,12.6,20.5,17.2,59.9,1014.4,24.7,SE,,6.4,0.0,No,No
2019-11-24,Mangaluru,12.6,21.3,18.1,58.5,1009.5,18.0,SW,50.7,6.9,3.3,Yes,Yes
2019-11-25,Belagavi,8.9,15.4,12.3,77.5,1016.9,22.2,N,39.3,7.1,12.0,Yes,Yes
2019-11-26,Hubballi,10.0,20.2,15.0,73.9,1021.7,18.5,SE,27.9,7.8,12.5,Yes,Yes
2019-11-27,Hubballi,9.8,19.4,16.1,66.4,1010.8,27.5,N,52.3,,0.0,No,Yes
2019-11-28,Belagavi,9.7,20.3,16.4,57.1,1013.1,22.7,NE,66.8,6.0,5.8,Yes,Yes
2019-11-29,Belagavi,17.7,29.2,22.9,69.0,1018.7,24.6,E,,4.7,7.6,Yes,Yes
2019-11-30,Mangaluru,16.6,27.0,20.1,48.9,1022.1,17.2,NE,43.3,6.2,0.0,No,No
2019-12-01,Belagavi,7.7,20.0,13.6,69.2,1008.5,23.7,N,78.9,4.8,7.5,Yes,No
2019-12-02,Mangaluru,12.9,26.0,19.1,77.7,1015.0,18.2,W,47.5,7.5,1.0,Yes,Yes
2019-12-03,Bengaluru,16.5,25.9,20.3,52.0,1017.2,19.8,SW,17.0,10.0,0.0,No,No
2019-12-04,Mysuru,17.2,29.9,22.9,48.4,1015.2,25.8,NW,11.6,8.7,0.0,No,No
2019-12-05,Mysuru,18.1,29.8,24.8,85.5,1003.2,,NE,41.5,5.3,13.4,Yes,Yes
2019-12-06,Mysuru,8.7,20.8,14.6,59.0,1018.0,19.9,N,60.8,6.1,0.6,No,No
2019-12-07,Bengaluru,10.9,22.4,15.5,79.7,1023.0,20.8,NW,47.4,4.4,4.8,Yes,Yes
2019-12-08,Mysuru,9.1,19.7,13.9,64.0,1015.9,21.0,NE,57.5,7.5,0.0,No,Yes
2019-12-09,Mangaluru,14.8,24.9,18.1,63.7,1010.1,17.1,N,75.2,3.8,11.4,Yes,Yes
2019-12-10,Hubballi,15.9,25.0,21.0,70.6,1012.6,27.1,E,36.7,5.7,0.0,No,Yes
2019-12-11,Mysuru,17.0,27.4,23.2,54.5,1023.9,13.5,SW,54.0,4.0,0.0,No,No
2019-12-12,Mysuru,12.2,23.7,19.1,66.5,1019.5,24.5,E,59.7,3.5,11.9,Yes,Yes
2019-12-13,Mangaluru,13.7,23.1,18.3,60.1,1018.1,23.4,NW,36.1,7.2,0.0,No,No
2019-12-14,Mangaluru,15.5,26.9,20.3,48.5,1016.5,26.1,E,64.7,4.6,1.9,Yes,Yes
2019-12-15,Mysuru,13.2,23.0,16.5,68.2,1011.3,12.0,N,48.0,4.5,9.7,Yes,Yes
2019-12-16,Belagavi,22.2,33.9,28.3,60.7,1013.6,14.8,SE,,5.9,0.0,No,No
2019-12-17,Bengaluru,7.8,17.6,13.6,61.8,1014.1,24.2,NE,81.4,1.6,20.1,Yes,Yes
2019-12-18,Hubballi,16.3,24.9,20.9,48.9,1017.1,10.6,W,52.4,6.3,0.0,No,Yes
2019-12-19,Hubballi,22.6,33.9,28.4,82.2,1021.8,11.6,NW,71.8,4.0,16.7,Yes,Yes
2019-12-20,Bengaluru,15.0,25.5,20.5,73.4,1019.7,16.0,NW,74.7,3.3,14.4,Yes,Yes
2019-12-21,Mysuru,13.8,23.9,19.8,74.2,1007.0,18.6,NE,44.9,,2.5,Yes,Yes
2019-12-22,Mysuru,15.0,23.0,19.3,58.7,1015.1,24.2,NE,67.2,4.0,10.8,Yes,Yes
2019-12-23,Mysuru,14.5,26.0,20.1,41.4,1017.5,17.0,SW,34.0,6.7,0.0,No,No
2019-12-24,Mysuru,21.0,32.7,26.5,85.3,1016.8,15.2,NE,51.0,6.1,20.6,Yes,Yes
2019-12-25,Mysuru,8.9,16.3,12.3,,1010.5,18.8,E,45.3,6.4,3.0,Yes,No
2019-12-26,Hubballi,23.3,32.1,27.4,52.4,1028.1,19.3,SE,36.6,7.9,0.0,No,No
2019-12-27,Mysuru,9.3,21.6,15.7,66.1,1007.1,19.1,NE,63.8,4.1,6.6,Yes,Yes
2019-12-28,Mangaluru,16.9,25.4,20.5,74.8,1007.9,16.6,SE,58.9,2.9,0.8,No,Yes
2019-12-29,Belagavi,15.5,26.8,20.0,60.3,1014.4,9.4,NW,41.8,7.7,0.0,No,No
2019-12-30,Mysuru,20.3,27.7,24.2,75.7,1023.7,13.4,N,65.4,3.4,5.1,Yes,Yes
2019-12-31,Mangaluru,12.0,22.0,15.6,73.1,1008.8,22.7,N,50.1,4.5,9.6,Yes,Yes
2020-01-01,Hubballi,20.4,28.2,24.0,46.8,1011.6,17.7,SW,38.8,6.7,0.0,No,Yes
2020-01-02,Mangaluru,26.0,36.1,30.4,51.4,1018.2,15.5,NE,46.3,6.5,0.0,No,No
2020-01-03,Bengaluru,10.7,21.0,17.0,70.7,1012.6,21.2,S,60.2,4.3,11.7,Yes,Yes
2020-01-04,Bengaluru,16.4,30.2,23.3,26.4,1010.9,12.1,NW,41.4,5.9,0.0,No,No
2020-01-05,Mangaluru,14.8,23.2,20.0,56.9,1015.3,15.7,SW,42.3,6.0,0.0,No,No
2020-01-06,Mysuru,19.0,29.6,24.5,41.3,1013.7,17.0,E,54.2,7.2,0.2,No,No
2020-01-07,Mysuru,16.9,29.7,23.0,52.5,1017.4,,SW,42.7,6.4,0.0,No,No
2020-01-08,Mysuru,14.9,25.4,20.5,54.4,1018.6,,NE,36.9,5.8,0.0,No,No
2020-01-09,Mangaluru,18.8,31.5,25.2,53.4,1013.6,15.5,E,24.3,6.8,0.0,No,No
2020-01-10,Bengaluru,24.1,37.4,30.6,50.8,1013.4,10.5,NE,60.1,4.7,9.8,Yes,Yes
2020-01-11,Bengaluru,17.2,26.0,22.7,44.0,1012.9,16.8,NW,42.8,6.7,0.0,No,No
2020-01-12,Hubballi,21.4,31.5,26.5,84.4,1014.2,10.7,E,61.9,5.4,3.6,Yes,Yes
2020-01-13,Bengaluru,14.0,24.3,18.6,79.1,1011.9,16.6,W,72.3,4.1,16.7,Yes,Yes
2020-01-14,Bengaluru,15.2,26.4,20.1,42.5,1011.6,21.3,S,34.8,,0.0,No,Yes
2020-01-15,Belagavi,21.5,29.6,25.9,75.2,1017.5,14.6,NW,34.4,6.6,8.7,Yes,No
2020-01-16,Bengaluru,25.4,35.4,30.1,51.1,1018.9,11.0,S,46.5,7.0,0.0,No,No
2020-01-17,Mangaluru,19.1,29.4,25.7,57.2,1003.7,15.1,NW,52.5,4.2,5.2,Yes,Yes
2020-01-18,Mysuru,16.3,29.2,23.2,54.7,1011.2,12.1,SW,42.9,5.9,0.0,No,No
2020-01-19,Mangaluru,20.1,28.7,24.6,47.3,1007.6,17.8,N,66.0,5.2,7.0,Yes,Yes
2020-01-20,Mysuru,15.8,23.8,19.7,66.7,1009.4,14.7,SW,14.4,9.8,0.0,No,No
2020-01-21,Mysuru,23.9,33.3,27.2,56.2,1012.9,22.1,NE,64.3,4.4,0.0,No,Yes
2020-01-22,Hubballi,22.1,34.9,28.5,48.7,1014.1,19.8,S,56.4,4.8,0.0,No,Yes
2020-01-23,Bengaluru,16.8,27.6,23.3,38.6,1010.1,14.5,S,47.3,4.5,0.0,No,Yes
2020-01-24,Hubballi,18.5,28.3,23.3,43.3,1001.0,17.9,SW,0.0,10.6,0.0,No,No
2020-01-25,Mysuru,21.2,32.2,26.4,34.0,1005.7,13.3,NE,57.9,6.8,9.1,Yes,Yes
2020-01-26,Belagavi,17.8,29.7,23.7,53.7,1014.9,15.0,NW,31.1,10.5,0.0,No,No
2020-01-27,Belagavi,20.8,31.4,25.3,38.9,996.6,13.3,SW,33.0,7.7,0.0,No,Yes
2020-01-28,Hubballi,30.3,38.7,34.1,49.9,1016.2,17.7,W,42.4,6.4,0.0,No,No
2020-01-29,Hubballi,21.4,30.0,24.8,,,20.3,SW,58.8,4.0,4.4,Yes,Yes
2020-01-30,Bengaluru,20.6,28.0,24.5,67.0,1016.6,17.7,SW,61.4,2.6,12.6,Yes,Yes
2020-01-31,Hubballi,17.9,30.3,23.5,52.0,1009.0,18.1,NE,59.2,5.3,0.0,No,Yes
2020-02-01,Hubballi,24.8,35.0,29.2,51.1,999.6,18.1,N,57.7,8.0,9.2,Yes,Yes
2020-02-02,Mangaluru,19.1,30.1,25.6,74.5,1011.9,16.5,S,58.6,6.6,10.1,Yes,Yes
2020-02-03,Hubballi,20.5,28.4,23.8,58.0,1016.1,,E,54.4,6.8,0.0,No,No
2020-02-04,Hubballi,27.2,35.2,31.8,47.6,1014.2,21.0,NE,27.7,8.0,0.0,No,No
2020-02-05,Mangaluru,28.3,37.1,32.3,34.2,1006.2,21.3,NW,27.4,8.1,0.0,No,No
2020-02-06,Mysuru,17.8,30.0,24.4,55.8,1009.9,13.1,NW,60.8,2.0,4.7,Yes,Yes
2020-02-07,Mysuru,13.2,26.2,19.4,60.8,1006.7,12.5,NE,61.9,5.8,8.1,Yes,Yes
2020-02-08,Mangaluru,24.1,36.6,31.0,43.1,1005.2,16.3,NE,,4.9,0.0,No,Yes
2020-02-09,Bengaluru,20.9,29.9,24.3,54.0,1014.0,16.0,SW,38.9,5.9,3.3,Yes,No
2020-02-10,Hubballi,24.2,36.5,30.3,45.9,1003.1,13.0,SW,57.0,4.9,8.8,Yes,Yes
2020-02-11,Bengaluru,15.9,24.4,19.4,47.9,1004.6,8.7,NE,26.7,7.3,0.0,No,No
2020-02-12,Belagavi,27.3,34.1,31.0,20.0,1003.4,14.9,S,49.2,5.0,0.0,No,No
2020-02-13,Bengaluru,19.5,29.2,22.6,47.0,1001.4,15.8,E,39.9,6.7,7.8,Yes,Yes
2020-02-14,Hubballi,25.7,35.1,30.5,61.1,1009.5,16.4,N,74.7,3.1,2.9,Yes,Yes
2020-02-15,Mysuru,24.2,34.7,27.7,41.8,1014.5,14.8,SE,18.9,8.5,0.0,No,No
2020-02-16,Hubballi,19.6,28.6,24.0,49.8,1007.7,12.3,S,71.4,2.3,2.3,Yes,Yes
2020-02-17,Hubballi,22.1,31.9,26.3,39.9,1001.1,17.3,S,35.5,6.8,6.5,Yes,Yes
2020-02-18,Hubballi,23.8,35.6,30.7,53.1,1012.7,13.5,W,40.6,5.3,0.0,No,No
2020-02-19,Bengaluru,22.9,32.4,28.5,46.0,1016.9,11.4,SE,46.3,5.4,2.0,Yes,No
2020-02-20,Mysuru,25.8,37.2,30.5,37.2,1005.2,12.4,SE,29.4,7.7,0.0,No,No
2020-02-21,Mysuru,29.6,41.7,36.1,64.3,1005.9,6.1,NE,49.6,3.9,0.0,No,No
2020-02-22,Bengaluru,18.8,26.9,22.1,59.3,1010.8,12.3,E,37.7,5.9,0.0,No,Yes
2020-02-23,Bengaluru,30.5,38.5,34.9,40.7,1016.3,15.7,S,30.8,8.1,0.0,No,No
2020-02-24,Bengaluru,23.8,35.9,28.9,53.8,1005.5,14.3,S,53.8,3.8,0.5,No,No
2020-02-25,Belagavi,21.8,31.6,25.0,54.1,1001.4,19.0,N,33.1,9.4,4.7,Yes,Yes
2020-02-26,Belagavi,19.7,28.0,23.3,55.2,1011.2,11.8,SE,35.6,8.5,0.0,No,Yes
2020-02-27,Hubballi,21.4,31.7,28.0,27.1,1012.0,14.7,SE,15.2,8.1,0.0,No,No
2020-02-28,Belagavi,28.8,35.6,32.5,59.3,1007.9,15.9,S,41.2,5.6,4.7,Yes,Yes
2020-02-29,Bengaluru,21.7,32.0,28.4,40.3,1005.1,22.1,SE,60.8,5.2,0.0,No,Yes
2020-03-01,Bengaluru,31.6,40.1,35.0,42.7,1012.8,13.2,NE,29.4,5.8,0.0,No,No
2020-03-02,Bengaluru,16.6,29.5,23.2,78.5,1010.4,8.4,N,45.4,3.8,17.5,Yes,Yes
2020-03-03,Mysuru,24.2,33.5,29.0,50.4,1003.9,16.0,S,48.1,5.4,12.2,Yes,Yes
2020-03-04,Mysuru,18.8,28.9,24.1,42.0,1007.9,20.0,SW,36.2,6.8,0.0,No,No
2020-03-05,Belagavi,26.5,35.5,30.6,20.0,1000.8,11.2,NW,66.4,4.6,0.2,No,No
2020-03-06,Mangaluru,28.7,35.9,32.8,63.1,1011.0,15.8,N,47.8,5.3,0.0,No,No
2020-03-07,Mangaluru,22.7,31.3,27.6,30.2,1006.2,17.3,SW,42.1,8.0,0.0,No,No
2020-03-08,Bengaluru,14.5,24.0,18.9,34.1,1005.3,16.5,W,52.8,3.8,0.0,No,No
2020-03-09,Mysuru,26.9,34.3,30.2,42.1,1007.3,12.9,NE,55.7,4.0,0.0,No,Yes
2020-03-10,Hubballi,26.8,36.3,31.2,63.0,1007.6,9.5,N,53.7,6.1,6.5,Yes,Yes
2020-03-11,Belagavi,27.1,34.6,31.1,55.2,1011.8,12.0,SW,44.7,4.9,0.9,No,Yes
2020-03-12,Mysuru,28.1,40.7,34.5,43.9,1010.3,14.1,SE,,2.5,0.0,No,Yes
2020-03-13,Bengaluru,19.0,31.5,25.3,49.4,1006.5,15.9,S,43.3,6.5,5.5,Yes,Yes
2020-03-14,Bengaluru,28.8,38.0,32.4,38.5,1011.1,13.6,N,33.8,5.9,0.0,No,Yes
2020-03-15,Mangaluru,28.5,39.6,34.5,47.3,1009.2,10.7,NW,34.2,7.0,0.0,No,No
2020-03-16,Bengaluru,17.8,27.2,22.6,46.4,1005.1,14.4,NW,17.7,7.7,0.0,No,No
2020-03-17,Bengaluru,24.6,36.8,31.0,57.1,1006.6,15.6,NW,60.2,4.0,0.0,No,Yes
2020-03-18,Hubballi,23.7,33.9,27.8,57.0,1006.4,13.6,E,12.6,6.4,0.0,No,No
2020-03-19,Belagavi,26.1,35.7,29.5,51.3,1009.7,8.8,S,45.4,6.4,0.0,No,No
2020-03-20,Hubballi,25.0,35.6,31.2,40.9,1005.3,11.4,N,38.3,5.3,1.2,Yes,Yes
2020-03-21,Mangaluru,21.5,31.7,27.9,54.1,1005.1,15.9,S,80.3,3.1,18.1,Yes,Yes
2020-03-22,Mysuru,20.8,31.6,27.2,44.1,1016.9,6.5,SW,15.2,8.1,0.0,No,No
2020-03-23,Mangaluru,25.7,33.1,30.1,32.2,1011.8,3.7,N,24.4,7.7,0.0,No,No
2020-03-24,Bengaluru,22.5,30.3,25.6,40.3,1003.2,18.1,N,39.1,6.6,0.0,No,No
2020-03-25,Belagavi,22.1,29.7,25.6,46.1,1009.9,14.1,SE,40.5,6.9,0.0,No,No
2020-03-26,Bengaluru,26.0,38.8,32.7,56.0,1007.6,14.4,NW,39.2,5.9,6.4,Yes,No
2020-03-27,Belagavi,20.9,31.1,25.4,42.8,1009.0,7.7,NW,40.9,8.1,0.0,No,No
2020-03-28,Belagavi,26.1,35.8,32.7,30.5,1007.7,15.0,N,18.3,6.3,0.0,No,No
2020-03-29,Belagavi,24.9,35.4,31.8,45.7,1013.0,13.1,NW,48.6,5.7,0.0,No,No
2020-03-30,Mysuru,18.5,28.3,23.1,46.4,1008.7,5.7,E,8.7,10.3,0.0,No,No
2020-03-31,Mangaluru,21.2,32.8,27.3,47.2,1006.7,17.7,SE,43.5,6.9,2.9,Yes,Yes
2020-04-01,Mysuru,31.1,40.9,34.8,56.0,1012.2,12.6,E,38.4,5.6,0.4,No,No
2020-04-02,Mysuru,21.5,32.9,26.1,57.2,1008.2,10.4,SW,63.1,3.8,9.8,Yes,No
2020-04-03,Mysuru,22.3,33.9,28.1,37.9,1007.6,10.5,E,,3.3,1.4,Yes,Yes
2020-04-04,Hubballi,28.0,37.0,31.8,37.6,1008.6,3.9,W,35.1,7.8,0.0,No,No
2020-04-05,Hubballi,28.8,37.8,33.1,32.6,1006.6,14.4,NE,58.9,4.2,0.0,No,Yes
2020-04-06,Hubballi,23.7,34.9,29.0,53.5,1007.1,13.1,E,41.6,6.8,0.0,No,Yes
2020-04-07,Mysuru,21.8,34.3,27.6,62.5,1004.1,11.3,N,35.5,7.4,7.1,Yes,Yes
2020-04-08,Bengaluru,31.2,40.3,35.6,41.3,1003.3,17.2,S,67.7,7.2,5.7,Yes,Yes
2020-04-09,Hubballi,32.4,42.2,36.9,42.3,1002.1,6.5,NW,49.7,6.2,0.0,No,No
2020-04-10,Hubballi,30.4,37.6,33.8,62.8,1000.1,9.7,SE,50.2,4.8,11.1,Yes,Yes
2020-04-11,Mysuru,23.3,36.6,30.2,51.3,1002.7,8.7,SE,55.8,3.6,5.8,Yes,Yes
2020-04-12,Mangaluru,21.2,32.5,26.6,50.5,1006.2,11.0,SE,49.3,5.6,4.6,Yes,Yes
2020-04-13,Bengaluru,21.4,30.9,26.5,31.1,1007.7,12.4,S,36.4,6.8,0.0,No,Yes
2020-04-14,Belagavi,28.0,38.4,31.9,,1005.8,13.9,NW,26.5,5.1,1.4,Yes,No
2020-04-15,Belagavi,26.5,38.3,31.4,34.3,995.4,10.8,E,34.7,6.3,0.0,No,No
2020-04-16,Bengaluru,30.5,39.5,35.3,31.9,1015.1,8.7,SW,47.1,6.4,0.0,No,No
2020-04-17,Mysuru,28.2,36.0,32.3,41.5,1012.7,18.9,W,39.7,6.0,0.0,No,Yes
2020-04-18,Mangaluru,18.8,29.9,23.6,38.7,1009.5,21.9,NE,54.0,6.7,0.0,No,No
2020-04-19,Mangaluru,30.0,39.1,33.8,43.1,1016.8,12.8,N,48.0,4.1,0.0,No,Yes
2020-04-20,Belagavi,19.7,32.1,25.6,28.6,1002.5,9.3,SW,,8.9,0.0,No,No
2020-04-21,Mangaluru,21.3,32.4,28.0,57.4,1016.8,18.2,SE,28.2,8.7,7.1,Yes,Yes
2020-04-22,Belagavi,27.4,35.8,30.5,59.6,1002.6,6.6,N,46.5,7.3,8.3,Yes,Yes
2020-04-23,Hubballi,32.2,42.7,37.4,22.8,1008.6,11.0,NW,26.2,5.9,0.0,No,No
2020-04-24,Mysuru,35.9,45.5,41.8,58.0,,9.6,E,53.2,5.9,11.5,Yes,Yes
2020-04-25,Mangaluru,25.1,38.7,31.7,36.6,1007.6,7.8,W,28.9,6.8,0.0,No,No
2020-04-26,Mysuru,24.1,34.2,28.5,56.7,1009.5,11.4,NW,38.5,5.1,4.7,Yes,Yes
2020-04-27,Hubballi,24.7,37.0,31.3,45.7,1006.8,9.1,SW,59.1,4.6,6.9,Yes,Yes
2020-04-28,Bengaluru,26.4,36.8,32.7,47.0,1011.2,12.6,W,46.0,5.1,4.4,Yes,Yes
2020-04-29,Bengaluru,22.7,33.4,27.8,44.6,1008.2,12.7,NE,32.3,,0.0,No,No
2020-04-30,Bengaluru,32.1,42.5,36.2,61.5,1005.2,10.2,W,49.8,6.5,0.0,No,Yes
2020-05-01,Belagavi,24.2,36.1,29.8,32.2,1005.0,11.2,NW,58.6,3.7,0.0,No,No
2020-05-02,Belagavi,26.8,37.5,30.8,54.5,1011.9,11.8,SE,51.2,4.9,0.0,No,Yes
2020-05-03,Bengaluru,27.0,35.0,31.4,60.5,1004.7,16.0,W,58.1,4.7,17.3,Yes,Yes
2020-05-04,Hubballi,25.5,34.1,30.4,56.0,1012.6,12.2,E,36.1,6.9,10.2,Yes,Yes
2020-05-05,Belagavi,27.0,37.8,32.0,75.5,1014.2,16.2,SW,70.6,5.3,13.9,Yes,Yes
2020-05-06,Bengaluru,22.3,32.3,26.1,41.4,999.8,15.3,NE,76.3,4.5,7.2,Yes,Yes
2020-05-07,Mysuru,20.5,31.9,26.2,59.4,1013.8,15.2,SW,36.9,7.0,0.0,No,Yes
2020-05-08,Bengaluru,17.0,27.5,24.0,46.8,1018.5,18.6,SE,26.0,7.5,0.0,No,No
2020-05-09,Bengaluru,26.1,35.4,30.1,63.0,1009.5,8.6,E,52.8,3.5,18.0,Yes,Yes
2020-05-10,Mysuru,26.1,37.3,31.3,,1011.3,,N,57.4,6.8,10.9,Yes,Yes
2020-05-11,Belagavi,25.1,33.5,30.0,43.9,1013.6,20.2,SW,41.2,6.0,0.5,No,No
2020-05-12,Mysuru,30.5,38.0,34.7,64.4,1007.1,12.2,S,34.9,9.0,8.6,Yes,Yes
2020-05-13,Belagavi,23.2,31.9,27.9,43.0,1009.5,2.0,SE,40.6,6.9,0.0,No,No
2020-05-14,Hubballi,24.6,33.9,30.5,32.1,1002.0,12.5,NE,46.8,8.5,0.0,No,No
2020-05-15,Belagavi,18.7,27.0,23.4,43.0,1009.4,13.9,NE,36.1,7.7,0.0,No,No
2020-05-16,Mangaluru,21.1,29.9,26.1,56.8,1011.3,3.0,S,56.8,3.5,2.9,Yes,Yes
2020-05-17,Belagavi,25.4,35.5,30.3,66.3,1011.4,18.9,S,69.0,3.5,11.9,Yes,Yes
2020-05-18,Mangaluru,25.6,34.5,30.9,51.1,,10.7,E,49.0,5.7,0.0,No,Yes
2020-05-19,Belagavi,22.0,31.6,26.2,65.8,1005.1,15.0,S,50.9,4.7,6.2,Yes,Yes
2020-05-20,Mysuru,21.9,31.1,27.0,33.9,1006.4,12.8,SE,51.0,5.3,0.0,No,Yes
2020-05-21,Belagavi,17.5,25.3,21.1,45.0,1018.6,8.6,SW,,5.8,0.0,No,No
2020-05-22,Bengaluru,19.6,32.5,25.6,47.1,1008.5,9.6,S,29.5,7.5,0.0,No,Yes
2020-05-23,Belagavi,27.1,36.7,30.5,49.4,1010.3,10.2,SE,40.8,6.9,0.0,No,Yes
2020-05-24,Mysuru,23.0,33.8,29.1,52.0,1009.0,18.3,N,38.4,5.6,0.0,No,Yes
2020-05-25,Mysuru,22.4,33.5,28.7,59.5,1005.4,13.5,S,36.7,9.3,10.9,Yes,No
2020-05-26,Belagavi,23.7,30.3,26.8,46.0,1017.7,12.0,N,70.9,4.2,0.0,No,Yes
2020-05-27,Belagavi,20.2,32.9,26.5,53.3,1007.0,10.5,W,78.9,2.4,11.9,Yes,Yes
2020-05-28,Belagavi,18.1,26.7,23.7,51.3,1004.1,19.1,SW,40.2,4.7,0.0,No,Yes
2020-05-29,Hubballi,25.7,32.6,29.1,40.9,1007.6,20.2,NE,42.7,6.5,0.0,No,No
2020-05-30,Mangaluru,20.8,33.0,27.8,50.9,999.9,19.2,SW,42.5,,3.2,Yes,Yes
2020-05-31,Belagavi,22.5,31.7,28.0,50.7,1006.7,16.5,W,61.9,5.8,5.5,Yes,Yes
2020-06-01,Belagavi,19.2,29.3,23.8,50.7,1005.2,15.7,S,64.9,4.4,6.7,Yes,Yes
2020-06-02,Mangaluru,10.6,20.2,17.2,53.3,1013.3,9.8,NE,19.7,6.9,0.0,No,No
2020-06-03,Bengaluru,26.9,33.4,30.0,54.0,1006.9,13.7,SW,53.8,7.5,0.0,No,No
2020-06-04,Hubballi,17.8,29.7,23.6,48.2,1014.8,12.1,N,24.7,8.5,0.0,No,Yes
2020-06-05,Hubballi,18.4,27.3,22.0,68.9,1017.4,7.6,NE,78.9,3.1,10.5,Yes,Yes
2020-06-06,Bengaluru,22.9,31.1,28.1,39.8,1014.4,19.2,N,47.5,6.2,0.0,No,No
2020-06-07,Mangaluru,20.2,27.4,23.6,45.4,1009.6,12.2,E,30.8,8.0,0.0,No,No
2020-06-08,Mangaluru,23.6,33.2,29.3,87.7,1011.4,19.9,SW,56.4,3.6,18.1,Yes,Yes
2020-06-09,Mysuru,22.5,33.8,27.4,42.1,1003.2,18.7,SW,37.5,7.1,0.0,No,Yes
2020-06-10,Mangaluru,24.5,32.8,27.5,38.5,1010.2,17.5,N,48.3,5.4,0.0,No,No
2020-06-11,Hubballi,15.9,24.4,19.2,63.8,1006.7,17.8,NW,66.2,5.1,7.4,Yes,No
2020-06-12,Mysuru,23.6,32.7,29.4,30.4,1014.6,13.0,E,19.9,7.5,0.0,No,No
